age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,cd_account,securities,TransactionFrequency,Recency,AverageTransactionAmount,month,day
32,technician,single,secondary,no,2979,0,0,cellular,156,1,-1,0,unknown,no,0,0,1,52,14,may,25
38,housemaid,married,secondary,no,110,0,0,cellular,167,1,-1,0,unknown,no,0,0,1,36,1000,may,25
42,technician,married,secondary,no,994,1,0,cellular,365,5,-1,0,unknown,no,0,0,1,54,10,may,25
37,technician,married,tertiary,no,732,0,0,cellular,354,1,-1,0,unknown,no,0,0,1,76,895,may,25
47,technician,married,secondary,no,0,1,0,cellular,234,1,-1,0,unknown,no,0,0,1,72,100,may,25
32,technician,married,tertiary,no,8023,0,0,cellular,146,1,97,1,other,no,0,0,1,56,175,may,25
27,student,single,tertiary,no,118,0,0,cellular,112,1,-1,0,unknown,no,0,0,1,54,1555,may,25
32,admin.,married,secondary,no,31,0,0,cellular,101,1,-1,0,unknown,no,0,0,1,24,46,may,25
33,technician,single,secondary,no,2583,0,0,cellular,241,1,108,1,failure,no,0,0,1,74,950,may,25
28,self-employed,single,tertiary,no,2503,0,0,cellular,426,1,-1,0,unknown,yes,0,0,1,74,602,may,25
49,technician,married,tertiary,no,1843,1,0,cellular,269,1,-1,0,unknown,no,0,0,1,70,1400,may,25
29,technician,single,secondary,no,594,0,0,cellular,128,1,-1,0,unknown,no,0,0,1,52,50,may,25
60,retired,divorced,tertiary,no,439,0,1,cellular,464,1,321,1,failure,yes,0,0,1,48,550,may,25
29,technician,single,secondary,no,590,0,0,cellular,124,1,-1,0,unknown,yes,0,0,1,40,2168.98,may,25
35,technician,single,secondary,no,204,1,0,cellular,236,1,-1,0,unknown,yes,0,0,1,55,14,may,25
26,blue-collar,single,tertiary,no,567,0,0,cellular,421,1,-1,0,unknown,yes,0,0,1,52,275,may,25
28,unemployed,married,tertiary,no,482,0,0,cellular,119,1,-1,0,unknown,yes,0,0,1,43,147,may,25
34,technician,single,tertiary,no,612,0,0,cellular,91,1,-1,0,unknown,no,0,0,2,36,791,may,25
35,admin.,married,secondary,no,514,1,0,cellular,56,1,185,1,other,no,0,0,1,29,500,may,25
54,technician,married,secondary,no,1299,1,0,cellular,104,1,-1,0,unknown,no,1,0,1,77,196,may,25
26,student,single,tertiary,no,5169,1,0,cellular,397,1,35,2,failure,yes,0,0,1,48,25000,may,25
26,student,single,tertiary,no,5741,0,0,cellular,327,1,-1,0,unknown,no,0,0,1,76,1115,may,25
20,student,single,secondary,no,162,0,0,cellular,106,2,-1,0,unknown,no,0,0,1,78,817.3,may,25
36,services,married,tertiary,no,562,0,0,cellular,90,1,-1,0,unknown,no,0,0,1,61,274,may,25
35,management,single,tertiary,no,2988,1,0,cellular,179,1,-1,0,unknown,no,0,0,1,74,2780.4,may,25
34,housemaid,married,tertiary,no,11219,0,0,cellular,112,1,-1,0,unknown,no,0,0,1,74,1,may,25
35,management,single,tertiary,no,2486,1,0,cellular,265,1,-1,0,unknown,no,0,0,1,53,50,may,25
36,management,single,tertiary,no,1379,0,0,cellular,189,1,186,1,failure,yes,0,0,1,57,60,may,25
33,admin.,divorced,tertiary,no,777,0,1,cellular,344,1,-1,0,unknown,no,0,0,1,79,100,may,25
33,services,married,tertiary,no,570,0,0,cellular,70,1,-1,0,unknown,no,1,0,1,52,495,may,25
28,technician,single,tertiary,no,386,0,0,cellular,867,1,-1,0,unknown,yes,0,0,1,41,954,may,25
28,technician,single,tertiary,no,0,1,0,cellular,269,1,40,2,failure,yes,0,0,1,37,30,may,25
30,admin.,married,tertiary,no,501,1,1,cellular,92,1,-1,0,unknown,no,1,0,1,40,20,may,25
49,technician,divorced,secondary,no,972,0,0,cellular,613,2,-1,0,unknown,no,1,0,1,37,390,may,25
28,management,single,tertiary,no,957,0,0,cellular,915,2,-1,0,unknown,yes,0,0,1,42,400,may,25
44,services,married,secondary,no,27,0,0,cellular,485,1,-1,0,unknown,no,0,0,1,70,276,may,25
56,retired,married,tertiary,no,281,0,0,cellular,185,1,83,2,success,no,0,0,1,59,50,may,25
37,admin.,married,secondary,no,0,1,0,cellular,200,1,-1,0,unknown,no,0,0,1,38,300,may,25
30,technician,single,secondary,no,156,1,0,cellular,157,4,363,5,failure,no,0,0,1,70,100,may,25
50,services,divorced,secondary,no,641,0,0,cellular,128,3,-1,0,unknown,no,1,0,1,68,1581,may,25
40,technician,married,secondary,no,312,0,0,cellular,612,7,-1,0,unknown,yes,0,0,1,54,900,may,25
37,entrepreneur,married,primary,no,0,0,0,cellular,163,1,-1,0,unknown,no,0,0,1,69,598.95,may,25
34,admin.,married,secondary,no,75,1,1,cellular,111,1,-1,0,unknown,no,0,0,1,43,7000,may,25
24,blue-collar,single,secondary,no,167,0,1,cellular,288,1,96,2,success,yes,0,0,1,65,2083,may,25
34,management,married,secondary,no,724,1,0,cellular,305,1,-1,0,unknown,no,0,0,2,40,23.87,may,25
31,admin.,single,tertiary,no,117,1,0,cellular,77,1,-1,0,unknown,no,0,0,1,75,6276,may,25
38,management,married,tertiary,no,93,1,0,cellular,74,1,272,4,failure,no,0,0,1,50,125.6,may,25
30,blue-collar,single,secondary,no,411,0,0,cellular,115,1,-1,0,unknown,no,0,0,1,60,125,may,25
56,retired,divorced,tertiary,no,13094,0,0,cellular,1064,1,-1,0,unknown,yes,0,0,1,64,4740,may,25
34,management,single,tertiary,no,5086,0,0,cellular,213,4,-1,0,unknown,yes,0,0,1,37,10,may,25
55,retired,married,secondary,no,393,0,1,cellular,176,1,-1,0,unknown,no,0,0,1,70,49,may,25
30,admin.,married,secondary,no,1165,0,0,cellular,205,1,35,2,failure,no,0,0,1,40,50,may,25
45,technician,married,secondary,no,5749,0,0,telephone,180,1,-1,0,unknown,no,0,0,2,33,725,may,25
28,student,married,tertiary,no,803,1,0,cellular,324,1,-1,0,unknown,no,0,0,1,76,69,may,25
31,admin.,single,secondary,no,8626,0,0,cellular,159,1,111,1,failure,no,0,0,1,70,606.9,may,25
46,unknown,married,primary,no,0,0,0,telephone,87,2,-1,0,unknown,no,0,0,1,80,798.4,may,25
28,admin.,single,secondary,no,707,1,0,cellular,226,1,-1,0,unknown,yes,0,0,1,52,296,may,25
37,management,married,tertiary,no,900,1,0,cellular,116,1,18,3,failure,no,0,0,2,41,989.145,may,25
39,management,married,tertiary,no,246,1,0,cellular,217,1,306,8,failure,no,0,0,1,43,273.21,may,25
34,management,single,tertiary,no,747,0,0,cellular,109,1,-1,0,unknown,no,0,0,1,60,300,may,25
38,admin.,married,secondary,no,755,1,0,cellular,531,1,97,1,success,no,0,0,1,75,118,may,25
36,admin.,married,secondary,no,1054,1,0,cellular,214,1,-1,0,unknown,no,0,0,2,36,11199.5,may,25
37,self-employed,married,tertiary,no,2211,1,0,cellular,143,1,-1,0,unknown,no,0,0,2,39,314.415,may,25
37,services,married,secondary,no,466,1,1,cellular,377,1,-1,0,unknown,yes,0,0,1,69,279,may,25
32,services,single,secondary,no,152,1,0,cellular,158,2,-1,0,unknown,yes,0,0,1,74,1720,may,25
33,management,married,secondary,no,369,0,0,cellular,115,2,103,1,success,no,0,0,1,40,500,may,25
43,technician,divorced,secondary,no,1612,0,0,cellular,262,2,353,1,other,yes,0,0,2,41,179,may,25
28,management,married,secondary,no,466,1,0,cellular,123,2,-1,0,unknown,no,0,0,1,72,169,may,25
36,technician,married,tertiary,no,911,1,1,cellular,117,2,21,3,failure,yes,0,0,1,62,250,may,25
55,management,married,tertiary,no,496,0,0,cellular,85,1,-1,0,unknown,no,0,0,1,39,210,may,25
31,technician,single,secondary,no,863,1,0,cellular,166,3,111,6,failure,no,0,0,2,40,120,may,25
33,blue-collar,single,secondary,no,4464,1,0,cellular,217,1,-1,0,unknown,no,0,0,1,57,20330,may,25
29,admin.,married,tertiary,no,238,0,0,cellular,344,2,88,1,failure,yes,0,0,1,66,499,may,25
54,unemployed,married,secondary,no,1561,0,0,cellular,352,3,186,2,failure,yes,0,0,2,56,553.45,may,25
39,services,married,secondary,no,1179,0,0,cellular,284,1,-1,0,unknown,yes,0,0,1,38,769,may,25
35,technician,single,secondary,no,27,1,0,cellular,214,1,305,1,other,yes,0,0,1,73,450,may,25
29,technician,single,secondary,no,6,0,0,cellular,315,1,-1,0,unknown,yes,0,0,1,53,15,may,25
32,technician,single,tertiary,no,654,1,0,cellular,615,4,-1,0,unknown,yes,0,0,2,45,575,may,25
34,management,married,tertiary,no,333,0,0,cellular,170,1,-1,0,unknown,no,0,0,1,71,110,may,25
37,unemployed,married,tertiary,no,7620,0,0,telephone,100,3,-1,0,unknown,no,0,0,1,80,286,may,25
27,student,single,secondary,no,253,0,0,cellular,242,2,-1,0,unknown,yes,0,0,1,66,44,may,25
32,technician,single,tertiary,no,705,1,0,cellular,414,2,35,4,failure,yes,0,0,1,68,999,may,25
27,technician,single,tertiary,no,11862,0,0,telephone,281,5,101,1,success,no,0,0,2,53,12573.5,may,25
33,technician,single,tertiary,no,109,1,1,cellular,601,2,10,7,failure,yes,0,0,1,56,540,may,25
40,blue-collar,married,primary,no,-310,1,1,cellular,133,2,363,5,failure,no,0,0,1,40,50,may,26
48,management,single,tertiary,no,5689,0,0,cellular,527,2,103,1,success,no,0,0,3,49,45654.66667,may,26
60,management,married,tertiary,no,205,0,0,cellular,107,2,-1,0,unknown,no,0,0,1,59,5000,may,26
37,services,married,secondary,no,2915,0,0,cellular,314,2,-1,0,unknown,no,0,0,1,70,101.15,may,26
32,management,married,tertiary,no,937,0,0,cellular,61,1,190,1,failure,no,0,0,1,43,247.08,may,26
40,management,married,secondary,no,363,1,1,cellular,135,1,104,2,failure,no,0,0,1,76,180,may,26
24,student,single,secondary,no,23878,0,0,cellular,133,1,97,1,success,yes,0,0,1,81,674,may,26
35,blue-collar,single,secondary,no,142,1,0,cellular,293,2,19,3,failure,no,0,0,1,68,125,may,26
42,technician,married,secondary,no,1066,0,0,cellular,125,1,104,3,success,no,0,0,1,57,360,may,26
34,management,single,tertiary,no,699,0,0,cellular,66,1,-1,0,unknown,no,0,0,1,54,605,may,26
55,management,married,tertiary,no,42,0,0,cellular,318,1,-1,0,unknown,no,0,0,1,26,944,may,26
30,technician,married,tertiary,no,1570,1,0,cellular,260,1,-1,0,unknown,no,0,0,1,72,66,may,26
32,technician,single,tertiary,no,2340,0,0,cellular,94,1,97,2,success,no,0,0,1,62,649,may,26
30,management,single,tertiary,no,320,0,0,cellular,140,1,-1,0,unknown,no,0,0,1,78,200,may,26
52,unemployed,married,secondary,no,5091,0,0,cellular,309,1,-1,0,unknown,no,0,0,1,72,800,may,26
56,entrepreneur,married,secondary,no,339,1,0,cellular,251,1,98,3,other,no,0,0,1,67,190,may,26
30,technician,single,tertiary,no,411,0,0,cellular,111,1,35,1,failure,no,0,0,1,57,4908,may,26
32,services,single,secondary,no,995,1,0,cellular,119,1,-1,0,unknown,no,0,0,1,58,279,may,26
58,technician,married,secondary,no,3399,0,0,cellular,1078,1,97,7,other,yes,0,0,2,56,467.5,may,26
44,management,married,tertiary,no,2365,0,1,cellular,159,3,-1,0,unknown,no,0,0,2,38,301.5,may,26
43,management,married,tertiary,no,79,0,0,cellular,640,1,-1,0,unknown,yes,0,1,1,47,1,may,26
26,student,single,secondary,no,8015,0,0,cellular,109,1,-1,0,unknown,no,0,0,1,25,90,may,26
25,student,single,secondary,no,715,0,0,cellular,217,1,-1,0,unknown,no,0,0,1,42,500,may,26
26,management,married,tertiary,no,243,0,0,cellular,482,1,-1,0,unknown,yes,0,0,1,51,680.02,may,26
36,management,married,tertiary,no,753,0,0,cellular,71,5,40,4,failure,no,1,0,1,65,98,may,26
31,technician,single,secondary,no,138,0,0,cellular,91,1,285,2,other,yes,0,0,1,29,1,may,26
40,unemployed,married,secondary,no,1289,0,0,cellular,260,2,-1,0,unknown,no,0,0,1,81,1,may,26
29,unknown,single,secondary,no,923,0,0,cellular,333,1,-1,0,unknown,no,0,0,2,29,265,may,26
30,technician,single,secondary,no,707,0,0,cellular,228,1,-1,0,unknown,no,0,0,1,68,75,may,26
27,technician,single,secondary,no,405,0,0,cellular,256,1,-1,0,unknown,no,0,0,1,59,1504,may,26
31,management,single,tertiary,no,816,1,0,cellular,302,1,40,1,failure,no,0,0,1,36,30,may,26
33,technician,single,secondary,no,4792,0,0,cellular,131,3,-1,0,unknown,no,0,0,1,72,56,may,26
25,management,single,tertiary,no,1602,1,0,cellular,154,1,-1,0,unknown,no,0,0,1,81,1512.75,may,26
37,admin.,married,secondary,no,11303,0,0,cellular,500,2,-1,0,unknown,no,0,0,1,75,1000,may,26
30,management,single,tertiary,no,938,0,0,cellular,172,2,105,1,other,no,0,0,2,48,480,may,26
25,management,single,tertiary,no,1317,0,0,cellular,176,1,-1,0,unknown,yes,0,0,2,29,1325,may,26
51,entrepreneur,married,primary,no,1443,0,0,cellular,574,1,97,10,success,no,0,0,1,41,5553,may,26
34,management,married,tertiary,no,47,0,0,cellular,244,1,-1,0,unknown,no,0,0,1,56,1240,may,26
45,unemployed,married,secondary,no,1040,0,0,telephone,137,5,-1,0,unknown,no,0,0,1,44,20,may,26
33,management,married,tertiary,no,1778,0,0,cellular,134,1,103,1,success,no,0,0,1,39,234,may,26
54,unknown,married,secondary,no,1157,0,0,cellular,98,2,-1,0,unknown,no,1,0,1,46,251.87,may,26
34,management,single,tertiary,no,808,0,0,cellular,376,2,97,1,other,no,0,0,2,56,352.665,may,26
58,unemployed,married,secondary,no,68,0,0,cellular,169,2,-1,0,unknown,no,0,0,1,57,500,may,26
27,management,single,tertiary,no,207,0,0,telephone,240,4,-1,0,unknown,no,0,0,1,77,141,may,26
26,self-employed,single,tertiary,no,560,0,0,telephone,122,2,-1,0,unknown,no,0,0,1,65,17,may,26
35,technician,married,tertiary,no,8029,1,0,cellular,167,1,285,4,success,no,0,0,1,63,125,may,26
25,student,single,tertiary,no,241,0,0,cellular,351,1,-1,0,unknown,no,0,0,1,43,88,may,26
58,retired,married,secondary,no,2714,0,0,cellular,165,1,287,2,failure,yes,0,0,1,54,148,may,26
60,retired,divorced,tertiary,no,4,1,0,cellular,400,3,358,2,failure,no,0,0,2,47,324.5,may,26
35,technician,single,secondary,no,1693,1,0,cellular,58,1,105,1,success,no,0,0,1,80,858,may,26
54,technician,married,tertiary,no,6507,0,0,cellular,145,1,-1,0,unknown,no,0,0,2,40,2516.5,may,26
34,technician,married,tertiary,no,23076,0,0,cellular,243,2,35,6,other,yes,0,0,1,59,1000,may,26
48,management,divorced,tertiary,no,17964,1,0,cellular,208,2,96,3,other,yes,0,0,2,37,296,may,26
41,management,married,tertiary,no,3769,1,0,cellular,94,1,-1,0,unknown,no,0,0,1,38,466,may,26
25,admin.,single,tertiary,no,220,0,0,cellular,68,1,-1,0,unknown,no,0,0,1,61,2267,may,26
27,unemployed,single,primary,no,223,0,0,cellular,103,1,-1,0,unknown,no,0,0,1,43,196,may,26
26,admin.,single,tertiary,no,2170,1,0,cellular,81,1,29,1,failure,no,0,0,3,62,706.6666667,may,26
32,technician,divorced,tertiary,no,267,0,0,cellular,128,1,-1,0,unknown,no,0,0,1,47,5345.65,may,26
58,retired,married,primary,no,928,0,0,cellular,304,1,-1,0,unknown,no,0,0,1,48,433,may,26
43,management,married,tertiary,no,228,1,0,cellular,55,1,113,1,failure,no,0,0,2,46,1238,may,26
59,management,divorced,tertiary,no,81,0,0,cellular,140,1,-1,0,unknown,no,0,0,1,54,3165,may,26
36,technician,married,secondary,no,15485,0,0,cellular,83,1,42,1,success,no,0,0,2,40,759,may,26
31,technician,married,secondary,no,180,0,0,cellular,222,1,70,2,success,no,0,0,1,67,1097,may,26
52,technician,married,secondary,no,195,1,0,cellular,145,1,98,2,failure,no,0,0,3,67,1330,may,26
60,retired,married,tertiary,no,846,0,0,telephone,1346,1,-1,0,unknown,yes,0,0,2,44,652.5,may,26
43,management,divorced,tertiary,no,36,0,0,cellular,118,1,102,2,failure,no,0,0,1,60,200,may,26
28,self-employed,single,tertiary,no,805,0,0,cellular,69,1,99,1,success,no,0,0,2,38,255,may,26
59,management,married,tertiary,no,1831,0,0,cellular,245,2,98,2,failure,no,1,0,2,49,424.68,may,26
28,admin.,single,tertiary,no,336,0,0,cellular,135,1,-1,0,unknown,no,0,0,1,51,684.37,may,26
25,management,single,tertiary,no,530,0,0,cellular,88,1,-1,0,unknown,no,0,0,1,47,200,may,26
50,management,married,tertiary,no,2635,0,0,cellular,303,2,-1,0,unknown,no,0,0,1,65,4.39,may,26
25,student,single,tertiary,no,326,0,0,cellular,390,1,-1,0,unknown,yes,0,0,1,0,33,may,26
57,self-employed,married,tertiary,no,350,0,0,cellular,132,6,112,3,failure,no,0,0,1,55,509.52,may,26
60,management,married,tertiary,no,21088,1,0,cellular,187,1,-1,0,unknown,no,0,0,1,61,490,may,26
51,management,married,tertiary,no,583,0,0,cellular,109,1,-1,0,unknown,no,0,0,1,59,66,may,26
26,student,single,secondary,no,100,0,0,cellular,445,1,-1,0,unknown,yes,0,0,1,36,2213.54,may,26
31,management,married,tertiary,no,2196,1,0,cellular,299,2,-1,0,unknown,no,0,0,1,64,84,may,26
34,management,single,tertiary,no,0,0,0,cellular,93,1,-1,0,unknown,no,0,0,1,79,2000,may,26
49,technician,single,secondary,no,0,1,0,cellular,223,1,-1,0,unknown,no,0,0,1,70,280,may,26
34,housemaid,married,tertiary,no,0,0,0,cellular,141,1,188,1,failure,no,0,0,2,55,150.5,may,26
46,management,married,tertiary,no,0,0,0,cellular,401,1,-1,0,unknown,no,0,0,1,43,20,may,26
30,self-employed,single,tertiary,no,166,0,0,cellular,136,1,-1,0,unknown,no,0,0,2,24,1822.43,may,26
32,technician,married,tertiary,no,4089,0,0,cellular,114,7,287,3,failure,no,0,0,1,70,1600,may,26
46,technician,married,secondary,no,2501,0,0,cellular,323,1,-1,0,unknown,no,0,0,1,75,600,may,26
34,management,single,tertiary,no,0,1,1,cellular,197,2,98,1,other,no,0,0,1,40,191,may,26
44,technician,single,tertiary,no,643,0,0,cellular,222,3,-1,0,unknown,no,0,0,2,62,97.5,may,26
34,technician,married,tertiary,no,0,0,0,cellular,58,1,-1,0,unknown,no,0,0,1,43,10,may,26
29,services,married,secondary,no,1135,1,0,cellular,407,2,98,1,success,no,0,0,1,25,190,may,26
32,management,married,tertiary,no,410,1,0,cellular,252,2,-1,0,unknown,no,0,0,1,78,239,may,26
36,admin.,single,tertiary,no,635,0,0,cellular,80,1,102,1,failure,no,0,0,1,43,239,may,26
36,technician,single,secondary,no,144,0,0,cellular,87,1,308,2,failure,no,0,0,1,75,402,may,26
55,technician,divorced,secondary,no,217,1,1,cellular,176,1,-1,0,unknown,no,0,0,3,43,894.6666667,may,26
25,student,single,secondary,no,304,0,0,cellular,226,2,-1,0,unknown,yes,0,0,1,46,11,may,26
26,student,single,tertiary,no,39,0,0,cellular,396,3,-1,0,unknown,yes,0,0,2,26,53,may,26
21,blue-collar,single,secondary,no,164,0,0,cellular,260,1,-1,0,unknown,no,0,0,1,81,233.1,may,26
53,blue-collar,married,primary,no,655,1,0,cellular,103,2,-1,0,unknown,no,1,0,1,38,5875,may,26
56,services,divorced,primary,no,23,0,0,telephone,108,4,-1,0,unknown,no,0,0,1,36,50,may,26
34,technician,single,secondary,no,2178,1,0,cellular,41,1,-1,0,unknown,no,0,0,1,53,555,may,26
28,admin.,married,secondary,no,0,1,1,cellular,89,1,-1,0,unknown,no,0,0,2,59,407.925,may,26
28,admin.,married,secondary,no,147,1,1,cellular,82,1,-1,0,unknown,no,1,0,2,37,550,may,26
29,management,single,tertiary,no,2907,1,0,cellular,150,1,-1,0,unknown,no,0,0,1,33,277,may,26
34,management,married,tertiary,no,402,0,0,cellular,147,1,-1,0,unknown,no,0,0,1,73,640,may,26
28,technician,single,secondary,no,6551,0,0,cellular,362,1,77,1,failure,no,0,0,2,37,551,may,26
33,admin.,single,tertiary,no,1077,0,0,cellular,118,2,-1,0,unknown,no,0,0,2,41,10401,may,26
26,student,single,tertiary,no,255,0,0,cellular,264,2,-1,0,unknown,no,0,0,2,58,467.5,may,26
60,retired,married,tertiary,no,3461,0,0,cellular,94,2,112,2,failure,no,0,0,1,41,200,may,26
29,student,single,tertiary,no,795,0,0,cellular,258,1,-1,0,unknown,no,0,0,2,62,510,may,26
25,technician,single,secondary,no,1847,0,0,cellular,137,2,-1,0,unknown,no,0,0,1,43,204,may,26
60,management,married,tertiary,no,1574,0,0,cellular,189,2,349,1,failure,no,1,0,1,67,4609,may,26
32,management,single,tertiary,no,312,0,0,cellular,208,2,98,2,success,yes,0,0,1,74,99,may,26
47,housemaid,single,secondary,no,17023,0,0,cellular,379,2,97,4,other,no,0,0,1,43,149,may,26
29,management,single,tertiary,no,15459,0,0,cellular,245,3,97,7,success,no,0,0,1,62,88.63,may,26
25,admin.,married,tertiary,no,906,0,0,cellular,253,1,-1,0,unknown,yes,0,0,1,55,30,may,26
21,admin.,single,secondary,no,524,0,0,cellular,185,1,-1,0,unknown,yes,0,0,1,64,89,may,26
34,management,single,tertiary,no,2555,1,0,cellular,129,2,-1,0,unknown,no,0,0,2,48,1139.97,may,26
32,management,married,tertiary,no,8,1,0,cellular,175,2,-1,0,unknown,no,0,0,3,45,878.45,may,26
24,technician,single,secondary,no,1234,0,0,cellular,480,2,-1,0,unknown,no,0,0,2,25,988.5,may,27
41,self-employed,single,tertiary,no,1081,0,0,cellular,229,3,-1,0,unknown,yes,0,0,2,69,330,may,27
50,admin.,married,tertiary,no,843,0,1,cellular,71,3,-1,0,unknown,no,0,0,1,55,183.84,may,27
44,technician,single,tertiary,no,2033,0,0,cellular,158,1,-1,0,unknown,no,0,0,2,57,3100,may,27
47,admin.,married,tertiary,no,2279,1,1,cellular,161,1,-1,0,unknown,no,0,0,2,56,531.5,may,27
30,admin.,single,secondary,no,983,1,0,cellular,189,2,-1,0,unknown,yes,0,0,4,64,568.25,may,27
29,self-employed,married,tertiary,no,2305,0,0,cellular,82,2,-1,0,unknown,no,0,0,1,55,5008,may,27
47,admin.,divorced,secondary,no,2232,0,0,cellular,439,1,103,1,success,yes,0,0,1,75,617,may,27
37,admin.,married,secondary,no,1967,0,0,cellular,242,1,212,1,success,yes,0,0,1,42,4000,may,27
27,management,single,tertiary,no,80,0,0,cellular,188,2,-1,0,unknown,no,0,0,1,67,240,may,27
34,admin.,married,secondary,no,1406,1,0,cellular,145,1,-1,0,unknown,yes,0,0,1,29,2017.2,may,27
60,retired,divorced,secondary,no,1923,0,0,cellular,282,1,-1,0,unknown,no,0,0,1,68,4870,may,27
26,management,single,tertiary,no,155,1,0,cellular,74,4,43,5,other,no,0,0,1,71,630,may,27
27,management,single,tertiary,no,7,0,0,cellular,483,2,-1,0,unknown,no,0,0,1,69,1,may,27
49,housemaid,married,primary,no,5038,1,0,telephone,108,1,-1,0,unknown,no,0,0,1,47,731,may,27
37,admin.,married,secondary,no,1559,0,0,cellular,81,1,-1,0,unknown,no,0,0,1,38,189,may,27
27,student,single,secondary,no,274,0,0,cellular,283,1,-1,0,unknown,no,0,0,3,69,583.3333333,may,27
28,admin.,single,secondary,no,157,0,0,cellular,155,3,-1,0,unknown,yes,0,0,1,25,1840,may,27
